Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 03.49.28, CET,mer 11 mar 2020, 03.49.30, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.02, CET,mer 11 mar 2020, 04.02.04, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.04, CET,mer 11 mar 2020, 04.02.06, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.06, CET,mer 11 mar 2020, 04.02.09, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.09, CET,mer 11 mar 2020, 04.02.11, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.11, CET,mer 11 mar 2020, 04.02.13, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.13, CET,mer 11 mar 2020, 04.02.16, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.16, CET,mer 11 mar 2020, 04.02.18, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.18, CET,mer 11 mar 2020, 04.02.21, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.21, CET,mer 11 mar 2020, 04.02.23, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.23, CET,mer 11 mar 2020, 04.02.25, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.25, CET,mer 11 mar 2020, 04.02.28, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.28, CET,mer 11 mar 2020, 04.02.30, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.30, CET,mer 11 mar 2020, 04.02.32, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.32, CET,mer 11 mar 2020, 04.02.35, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.35, CET,mer 11 mar 2020, 04.02.37, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.37, CET,mer 11 mar 2020, 04.02.39, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.39, CET,mer 11 mar 2020, 04.02.41, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.41, CET,mer 11 mar 2020, 04.02.44, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.44, CET,mer 11 mar 2020, 04.02.46, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.46, CET,mer 11 mar 2020, 04.02.48, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.48, CET,mer 11 mar 2020, 04.02.51, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.51, CET,mer 11 mar 2020, 04.02.53, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.53, CET,mer 11 mar 2020, 04.02.55, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.55, CET,mer 11 mar 2020, 04.02.57, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.02.57, CET,mer 11 mar 2020, 04.03.00, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.00, CET,mer 11 mar 2020, 04.03.02, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.02, CET,mer 11 mar 2020, 04.03.05, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.05, CET,mer 11 mar 2020, 04.03.07, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.07, CET,mer 11 mar 2020, 04.03.09, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.09, CET,mer 11 mar 2020, 04.03.11, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.11, CET,mer 11 mar 2020, 04.03.14, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.14, CET,mer 11 mar 2020, 04.03.16, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.16, CET,mer 11 mar 2020, 04.03.18, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.18, CET,mer 11 mar 2020, 04.03.21, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.21, CET,mer 11 mar 2020, 04.03.23, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.23, CET,mer 11 mar 2020, 04.03.25, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.25, CET,mer 11 mar 2020, 04.03.28, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.28, CET,mer 11 mar 2020, 04.03.30, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.30, CET,mer 11 mar 2020, 04.03.33, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.33, CET,mer 11 mar 2020, 04.03.35, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.35, CET,mer 11 mar 2020, 04.03.37, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.37, CET,mer 11 mar 2020, 04.03.40, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.40, CET,mer 11 mar 2020, 04.03.42, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.42, CET,mer 11 mar 2020, 04.03.44, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.44, CET,mer 11 mar 2020, 04.03.46, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.46, CET,mer 11 mar 2020, 04.03.49, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.49, CET,mer 11 mar 2020, 04.03.51, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.51, CET,mer 11 mar 2020, 04.03.53, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.53, CET,mer 11 mar 2020, 04.03.56, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.56, CET,mer 11 mar 2020, 04.03.58, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.03.58, CET,mer 11 mar 2020, 04.04.00, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.00, CET,mer 11 mar 2020, 04.04.03, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.03, CET,mer 11 mar 2020, 04.04.05, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.05, CET,mer 11 mar 2020, 04.04.08, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.08, CET,mer 11 mar 2020, 04.04.10, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.10, CET,mer 11 mar 2020, 04.04.12, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.12, CET,mer 11 mar 2020, 04.04.15, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.15, CET,mer 11 mar 2020, 04.04.17, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.17, CET,mer 11 mar 2020, 04.04.19, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.19, CET,mer 11 mar 2020, 04.04.22, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.22, CET,mer 11 mar 2020, 04.04.24, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.24, CET,mer 11 mar 2020, 04.04.26, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.26, CET,mer 11 mar 2020, 04.04.28, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.29, CET,mer 11 mar 2020, 04.04.31, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.31, CET,mer 11 mar 2020, 04.04.33, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.33, CET,mer 11 mar 2020, 04.04.36, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.36, CET,mer 11 mar 2020, 04.04.38, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.38, CET,mer 11 mar 2020, 04.04.40, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.40, CET,mer 11 mar 2020, 04.04.42, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.42, CET,mer 11 mar 2020, 04.04.45, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.45, CET,mer 11 mar 2020, 04.04.47, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.47, CET,mer 11 mar 2020, 04.04.50, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.50, CET,mer 11 mar 2020, 04.04.52, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.52, CET,mer 11 mar 2020, 04.04.54, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.54, CET,mer 11 mar 2020, 04.04.57, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.57, CET,mer 11 mar 2020, 04.04.59, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.04.59, CET,mer 11 mar 2020, 04.05.01, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.05.01, CET,mer 11 mar 2020, 04.05.04, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.05.04, CET,mer 11 mar 2020, 04.05.06, CET
